"","X","position","company","location","date","source","url","query","experience","computer.science","engineering","phd","bachelor","quantitative","physics","statistics","bioinformatics","master","software.engineering","econometrics","b2b","python","java","c","r","programming","matlab","sql","sas","unix","shell","ruby","perl","scala","javascript","tableau","spss","d3","machine.learning","visualization","algorithm","predictive.modelling","data.mining","optimization","database","classification","statistical","natural.language","project.management","hypotheses","web","distributed","communication","marketing","big.data","spark","hadoop","hive","nosql","mapreduce","zookeeper","pig","mahout","hbase","cloud","maths","degree","business","programming.1","stat","statlang","system","visualization.1","bigdataskills","database.1","ml","res"
"21",20,"Data Scientist","Sony Pictures Entertainment Inc.","Culver City,CA","Thu, 30 Jun 2016 02:34:29 GMT","indeed","http://www.indeed.com/viewjob?jk=3561a4fc535f48a6&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYSqCDfam6NzMPqs3HKKHiCaqmgvuNm7n90aeZlj6I-OmptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1anf8icjebt57bk2","datascientist",NA,2.54029904043303,0,2.94859181071569,0,0,3.29782709369338,0,0,1.97903812032972,0,0,0,2.68735209133191,0,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,2.93527906011018,0,0,0,2.58620322732407,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,0,8.22824121881148,8.50855596852605,5.33491390638362,0,0,2.80464190740311,2.43424564798511,2.93527906011018,3
"22",21,"Data Scientist","Central Intelligence Agency","Washington,DC","Sat, 09 Jul 2016 07:36:01 GMT","indeed","http://www.indeed.com/viewjob?jk=96fab5c03b60484a&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYSqCDfam6NzMPqs3HKKHiCaqmgvuNm7n90aeZlj6I-OmptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1anf8icjebt57bk2","datascientist",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8400109941691,0,0,0,2.51654012945688,0,2.58620322732407,0,0,0,0,3.10325242894368,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,4.94700093916411,10.5773989052035,0,0,0,5.9078943363468,2.51654012945688,2.8400109941691,2
"23",22,"Data Scientist","Schlumberger","Houston,TX","Tue, 07 Jun 2016 04:32:39 GMT","indeed","http://www.indeed.com/viewjob?jk=acec0b0f0f84c53f&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYSqCDfam6NzMPqs3HKKHiCaqmgvuNm7n90aeZlj6I-OmptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1anf8icjebt57bk2","datascientist",NA,0,2.40670189873108,2.94859181071569,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,2.68735209133191,0,0,2.64756181505171,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,0,2.51654012945688,3.29782709369338,2.58620322732407,0,0,0,0,3.10325242894368,2.13946460159813,0,2.80464190740311,3.08901198982907,2.8400109941691,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.09405399006298,5.199653369789,8.08384443120539,0,0,11.836917320345,2.51654012945688,8.84605549877753,3
"24",23,"Data Scientist (Deep Learning)","Twitter","New York,NY","Mon, 04 Jul 2016 08:18:37 GMT","indeed","http://www.indeed.com/viewjob?jk=fc991e06cbb83a8a&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYSqCDfam6NzMPqs3HKKHiCaqmgvuNm7n90aeZlj6I-OmptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1anf8icjebt57bk2","datascientist",NA,2.54029904043303,2.40670189873108,2.94859181071569,0,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,2.85609781406256,0,2.64335757619853,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,2.92395603001279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,14.1844901690313,2.92395603001279,0,0,0,0,0,8.47218443509695,3
"25",24,"Data Scientist - Boston","Amazon Web Services, Inc.","Cambridge,MA","Sat, 18 Jun 2016 02:03:21 GMT","indeed","http://www.indeed.com/viewjob?jk=c05f721a72bf9cba&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,2.94859181071569,0,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,2.85609781406256,2.64756181505171,0,3.34568770934182,0,0,0,0,0,3.00059008704654,2.84664157306811,0,0,0,0,2.70821741091505,0,0,0,2.93527906011018,0,0,0,2.58620322732407,0,0,0,0,3.10325242894368,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,14.131158402844,7.95287325769488,8.68060161572544,0,0,11.6833085634595,0,5.64349647102523,3
"26",25,"Data Management","WynTec, LLC","","Fri, 08 Jul 2016 11:10:50 GMT","indeed","http://www.indeed.com/viewjob?jk=2815cb51a6481f29&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,2.51654012945688,0,1
"27",26,"Software Engineer 07-03 Earning $257,000","EMF Industries","Reston,VA","Sat, 09 Jul 2016 20:16:18 GMT","indeed","http://www.indeed.com/viewjob?jk=de3d2e6d1011c308&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,0,0,0,0,2.68735209133191,2.7404768373349,2.85609781406256,2.64756181505171,2.64335757619853,0,0,0,0,0,0,0,0,3.31320195526033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0038305967208,0,5.33491390638362,0,3.31320195526033,2.80464190740311,0,0,5
"28",27,"Data Architect","WynTec, LLC","","Fri, 01 Jul 2016 18:58:18 GMT","indeed","http://www.indeed.com/viewjob?jk=be2958a842aefe57&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,2.51654012945688,0,1
"29",28,"Big Data Engineer","NextDeavor, Inc.","Mountain View,CA","Wed, 15 Jun 2016 11:06:12 GMT","indeed","http://www.indeed.com/viewjob?jk=45319ca29a10c5c8&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,2.85609781406256,2.64756181505171,2.64335757619853,0,2.43424564798511,2.74893052482177,0,0,0,0,2.84664157306811,0,0,3.36288973944944,0,0,0,0,0,0,2.92395603001279,0,0,2.58620322732407,3.50119243761572,0,0,0,0,0,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,3.21864584764575,3.50726658532791,0,3.40913492740208,0,3.57319509903622,0,2.6245256475086,1.9754280040979,0,11.1305683157975,8.13468490484546,11.4467341706548,0,0,28.4040358092421,9.22608659466708,6.42514846762851,4
"30",29,"Data Scientist Intern","Adobe","San Jose,CA","Fri, 03 Jun 2016 02:13:31 GMT","indeed","http://www.indeed.com/viewjob?jk=ddc00fcd8f4af332&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,2.94859181071569,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,0,2.7404768373349,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,2.92555564317258,0,0,2.93527906011018,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,2.80464190740311,0,2.8400109941691,0,0,3.50726658532791,0,0,0,0,0,0,1.9754280040979,4.62234959864095,5.28077587776793,2.61345014246493,0,2.46420887136255,5.38976451453513,9.15191948690013,0,5.64349647102523,5
"31",30,"Big Data/Hadoop","prodigytechnologies","Bellevue,WA","Thu, 30 Jun 2016 23:29:46 GMT","indeed","http://www.indeed.com/viewjob?jk=e640019f8a8fd3c5&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43424564798511,0,3.24793522374774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,0,0,0,3.40913492740208,0,0,0,0,0,2.13946460159813,0,0,0,3.24793522374774,0,15.2582867041641,4.95078577744198,0,5
"32",31,"Big Data/Hadoop","prodigytechnologies","Houston,TX","Thu, 30 Jun 2016 23:31:13 GMT","indeed","http://www.indeed.com/viewjob?jk=2f4dbeb40a533f90&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43424564798511,0,3.24793522374774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,0,0,0,3.40913492740208,0,0,0,0,0,2.13946460159813,0,0,0,3.24793522374774,0,15.2582867041641,4.95078577744198,0,5
"33",32,"Data Scientist - 343 Industries","Microsoft","Redmond,WA","Fri, 17 Jun 2016 20:02:15 GMT","indeed","http://www.indeed.com/viewjob?jk=b5bac1f7cb671e91&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,2.94859181071569,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,0,0,0,3.02206520019846,0,0,0,2.92555564317258,0,0,2.93527906011018,0,0,0,2.58620322732407,0,0,0,0,0,2.13946460159813,0,2.80464190740311,0,2.8400109941691,3.11548688536069,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.54029904043303,2.58620322732407,2.64756181505171,0,5.94762084337104,8.76013978693291,2.43424564798511,2.93527906011018,5
"34",33,"Entry Level Data Analyst","Sky I.T. Group (Sky Business Intelligence Team)","New York,NY","Wed, 15 Jun 2016 01:23:57 GMT","indeed","http://www.indeed.com/viewjob?jk=4e4c68c484e97ede&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92555564317258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,0,4.94700093916411,0,0,0,2.92555564317258,5.7334145614477,0,0,5
"35",34,"Big Data Engineer","Real Life Sciences","Aurora,CO","Fri, 03 Jun 2016 18:41:56 GMT","indeed","http://www.indeed.com/viewjob?jk=320e46af55740d7a&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,0,0,0,0,2.43424564798511,0,0,0,3.55918438459341,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,3.50119243761572,0,0,0,3.10325242894368,0,0,2.80464190740311,3.08901198982907,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,0,8.98701331326021,0,2.68735209133191,0,0,11.9256789802205,2.43424564798511,6.20940984853077,5
"36",35,"Junior Data Scientist","Panton","Houston,TX","Tue, 28 Jun 2016 13:17:22 GMT","indeed","http://www.indeed.com/viewjob?jk=75965b54cfc10fc4&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,3.34568770934182,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8400109941691,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,3.34568770934182,0,0,2.80464190740311,0,2.8400109941691,1
"37",36,"Research Scientist - Machine Learning","A2Z Development Center, Inc.","Sunnyvale,CA","Thu, 30 Jun 2016 14:54:44 GMT","indeed","http://www.indeed.com/viewjob?jk=b6e4a7c0b632dfd7&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,2.40670189873108,2.94859181071569,0,2.75321988790588,0,2.61345014246493,0,1.97903812032972,3.38080132875814,0,0,2.68735209133191,2.7404768373349,2.85609781406256,2.64756181505171,2.64335757619853,3.34568770934182,0,0,0,0,0,0,2.84664157306811,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,0,0,0,2.58620322732407,3.50119243761572,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,19.4583705837197,7.95287325769488,8.68060161572544,0,0,2.84664157306811,0,9.04942084269988,3
"38",37,"Datacenter Technician","Atos","Quincy,WA","Wed, 29 Jun 2016 04:16:32 GMT","indeed","http://www.indeed.com/viewjob?jk=eb773f7400f2d0fc&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,2.54029904043303,0,0,2.46420887136255,2.46420887136255,5.7334145614477,0,0,1
"39",38,"Data Scientist (Intern / Full time)","RangTech","Township of Piscataway,NJ","Thu, 23 Jun 2016 03:06:24 GMT","indeed","http://www.indeed.com/viewjob?jk=c6ea7ac4c768fcf7&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,2.40670189873108,0,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,2.68735209133191,0,0,2.64756181505171,2.64335757619853,3.34568770934182,2.43424564798511,2.74893052482177,0,0,0,3.00059008704654,0,0,0,0,0,2.70821741091505,2.92555564317258,0,0,2.93527906011018,2.92395603001279,0,3.29782709369338,2.58620322732407,3.50119243761572,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,2.80464190740311,0,2.8400109941691,3.11548688536069,0,0,0,3.40913492740208,4.10325242894368,0,0,2.6245256475086,1.9754280040979,4.62234959864095,10.6349431175426,10.7481350473104,11.4295321405472,2.46420887136255,5.38976451453513,16.2725271432787,2.43424564798511,19.4697244612908,4
"40",39,"Junior Data Scientist - Data Analytics","Verizon","Ashburn,VA","Thu, 07 Jul 2016 05:21:23 GMT","indeed","http://www.indeed.com/viewjob?jk=443921b7985e5c27&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,0,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,2.43424564798511,2.74893052482177,0,0,0,0,0,0,3.02206520019846,0,0,0,2.92555564317258,0,0,2.93527906011018,0,2.51654012945688,0,2.58620322732407,0,0,0,2.46420887136255,0,2.13946460159813,0,2.80464190740311,0,2.8400109941691,3.11548688536069,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.54029904043303,5.199653369789,5.39649233987348,2.46420887136255,8.41182971473359,8.76013978693291,4.95078577744198,2.93527906011018,5
"41",40,"Junior Data Scientist - Data Analytics","Verizon","Alpharetta,GA","Thu, 07 Jul 2016 05:21:34 GMT","indeed","http://www.indeed.com/viewjob?jk=ee57424839aa7828&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,0,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,2.43424564798511,2.74893052482177,0,0,0,0,0,0,3.02206520019846,0,0,0,2.92555564317258,0,0,2.93527906011018,0,2.51654012945688,0,2.58620322732407,0,0,0,2.46420887136255,0,2.13946460159813,0,2.80464190740311,0,2.8400109941691,3.11548688536069,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.54029904043303,5.199653369789,5.39649233987348,2.46420887136255,8.41182971473359,8.76013978693291,4.95078577744198,2.93527906011018,5
"42",41,"Hadoop Developer","Sonsoft Inc","Foster City,CA","Sat, 09 Jul 2016 03:05:52 GMT","indeed","http://www.indeed.com/viewjob?jk=27b5c2de7210041c&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,2.68735209133191,2.7404768373349,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,0,0,0,3.40913492740208,0,0,2.92877265404458,0,0,0,8.27447050173492,0,2.68735209133191,0,0,21.0337009312768,0,0,4
"43",42,"Jr Data Scientist","Intersys:Big Data And Application Development","Austin,TX","Wed, 15 Jun 2016 19:52:41 GMT","indeed","http://www.indeed.com/viewjob?jk=2ad18b5a75d69723&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,2.54029904043303,0,0,0,0,0,2.61345014246493,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,0,2.84664157306811,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,2.92395603001279,0,0,2.58620322732407,0,0,0,0,0,0,0,2.80464190740311,0,2.8400109941691,3.11548688536069,3.21864584764575,3.50726658532791,0,3.40913492740208,0,0,2.92877265404458,2.6245256475086,1.9754280040979,0,10.814769542168,10.7481350473104,5.33491390638362,0,0,24.6706013744214,5.65289149563086,8.47218443509695,4
"44",43,"Hadoop Developer","Adept Solutions","Foster City,CA","Wed, 06 Jul 2016 03:24:22 GMT","indeed","http://www.indeed.com/viewjob?jk=96dbf77464cf8479&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,2.68735209133191,2.7404768373349,0,0,0,0,2.43424564798511,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,0,0,0,3.40913492740208,0,0,2.92877265404458,0,0,0,8.27447050173492,0,2.68735209133191,0,0,21.0337009312768,2.43424564798511,0,4
"45",44,"Big Data Analytics Manager","Oscar Technology","Houston,TX","Fri, 24 Jun 2016 16:56:42 GMT","indeed","http://www.indeed.com/viewjob?jk=e2a5c1c0e18a816f&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,2.38724908530888,2.75321988790588,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.85609781406256,2.75321988790588,0,0,0,2.80464190740311,0,0,1
"46",45,"Data Analyst","The University of Pittsburgh","Pittsburgh,PA","Fri, 01 Jul 2016 20:16:16 GMT","indeed","http://www.indeed.com/viewjob?jk=a28cf1b517e874d0&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,2.92555564317258,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.68735209133191,0,2.68735209133191,0,2.92555564317258,2.80464190740311,0,2.70821741091505,1
"47",46,"Big Data Engineer (Software Engineering) â€“ Analytics","Pull Skill Technologies Inc","San Jose,CA","Wed, 15 Jun 2016 21:31:48 GMT","indeed","http://www.indeed.com/viewjob?jk=a6c0e61a11a48b3b&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,2.68735209133191,2.7404768373349,0,2.64756181505171,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,2.92395603001279,0,0,0,0,0,0,0,0,0,2.48288499704282,2.80464190740311,3.08901198982907,2.8400109941691,0,0,0,0,0,0,0,0,0,1.9754280040979,2.48288499704282,11.215332156156,2.92395603001279,5.33491390638362,0,0,8.73366489140129,0,8.47218443509695,3
"48",47,"""Big Data"" Analytics Developer","JPMorgan Chase","Jersey City,NJ","Sat, 18 Jun 2016 01:58:37 GMT","indeed","http://www.indeed.com/viewjob?jk=152250c28f0183b9&qd=LsVW8c0iEXRzkb9K4S0ffQ6OySF9TiMkHhsy-rgpT5JGqZivMdVz1zHPQga1AfsEhQHlN9bcwlKYPyzt-9cOHjlyc6GIj6xBII9cM7M0hOo&indpubnum=9207766499679789&atk=1anf8idglbuooa2t","bigdata",NA,0,2.40670189873108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,0,0,2.80464190740311,3.08901198982907,2.8400109941691,0,0,0,0,0,0,0,0,0,0,2.78798199416509,2.40670189873108,0,0,0,0,8.73366489140129,0,0,1
